Collezione 1,Collezione 2,Collezione 3
0.611895,0.00672493,0.599386
2.34349,0.5865,0.026159
0.0615286,2.33779,0.159128
0.60629,0.681704,0.585279
2.43366,0.00598062,0.390862
5.35305,0.616474,0.629064
9.42517,2.3275,2.32914
15.1612,5.36118,5.35836
21.0757,4.63924,9.29209
6.36041,0.659663,0.696455
4.60711,2.4414,2.45981
0.66367,5.2471,5.24758
2.4694,9.38536,9.39063
2.61203,14.8936,15.0093
13.4144,21.02,21.0184
0.904419,28.7287,28.7329
0.869981,0.126461,4.69098
0.766417,0.622099,0.650944
0.694582,0.454736,2.48832
2.8337,0.761302,0.814744
5.24875,2.46851,2.48192
17.6663,5.30986,5.27746
0.77992,9.39034,9.44157
12.448,14.5653,14.6254
0.860329,4.27411,20.9803
19.2203,8.55096,7.86169
10.9294,0.818776,0.870843
7.68418,5.20452,6.53996
5.39317,0.253659,0.416776
0.52029,5.22606,6.22011
0.27755,4.22013,4.44766
0.144978,1.34102,1.18717
0.35501,0.62696,0.214711
0.599513,1.68076,1.84895
0.0484778,2.50574,1.20869
0.596239,0.0412101,0.353843
0.950691,0.588129,0.0339965
0.614828,0.317863,0.237204
2.42945,0.0642714,0.114558
5.25042,0.622785,0.131682
1.92111,0.301199,0.89443
1.10956,1.73008,4.06724
2.68545,3.8564,4.21382
5.32954,0.904826,1.13979
10.0387,2.58455,2.88127
15.0194,0.636016,0.446808
21.837,2.12047,1.26209
29.4665,1.54919,1.01001
37.7181,2.77321,1.86689
2.00627,0.770824,0.562766
0.669552,2.73342,2.2287
2.51266,0.120384,0.0525396
5.27015,0.767347,0.50601
9.40901,0.614113,0.612149
0.409045,0.988299,0.936941
0.59486,0.611748,0.599695
1.12257,0.45343,0.240889
0.58592,0.585315,0.585132
0.514685,2.37137,2.3619
407.494,5.24514,5.24256
0.299791,1.72066,1.85514
16.844,0.58983,0.584724
0.765066,2.33102,2.32876
125.217,5.24215,5.23961
0.832528,0.498015,2.52471
2.42957,0.589079,0.586391
0.350747,2.33107,2.33837
0.904059,5.24932,5.25695
2.56196,1.93843,5.13049
5.54152,0.596057,0.599226
9.53762,2.3569,2.36272
14.828,5.27507,5.28757
21.1962,3.92482,4.79372
25.225,0.62197,0.841771
0.672636,0.611277,0.619379
2.49536,2.21364,2.90556
5.26646,0.051403,0.100677
9.34153,1.40649,1.76016
12.4252,0.123953,0.675829
0.862455,1.90469,6.43425
0.921985,0.439428,0.88737
0.59433,0.607856,0.791738
0.11886,0.344288,0.127641
0.0416092,0.693402,1.63167
0.0377836,0.594023,0.589201
0.583526,0.430656,1.06828
0.051061,0.344017,0.12337
0.581684,0.588352,0.00389091
2.35437,2.32974,0.590662
0.188882,1.4596,0.622011
0.619538,0.774066,0.585561
2.3645,0.613121,0.596065
0.208397,2.36363,0.00726288
0.629538,5.48481,0.699347
2.46434,10.8548,1.48025
